date,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2018-12-20,1447.0,992.0,8610.093624616089,1.3711126468555632,0.0
2018-12-21,1444.0,977.0,9671.852522473904,1.353185595567867,0.0
2018-12-22,1421.0,994.0,3723.871263520329,1.3990147783251232,0.0
2018-12-23,1402.0,984.0,9711.46122571365,1.4037089871611983,0.0
2018-12-24,1453.0,990.0,8042.069803803813,1.3626978664831384,0.0
2018-12-25,1399.0,992.0,8587.051393634565,1.4167262330235884,0.0
2018-12-26,1415.0,990.0,7057.803966437274,1.3992932862190812,0.0
2018-12-27,1437.0,993.0,7468.996428584545,1.3820459290187892,0.0
2018-12-28,1451.0,996.0,6698.063372278782,1.3728463128876638,0.0
2018-12-29,1406.0,996.0,40240.193105307946,1.4167852062588904,0.000995732574679943
2018-12-30,1427.0,993.0,11541.24249966668,1.391730903994394,0.0
2018-12-31,1451.0,988.0,7212.538904566171,1.3618194348725017,0.0
2019-01-01,1380.0,991.0,13283.299758529112,1.436231884057971,0.0
2019-01-02,1438.0,991.0,7567.360898436646,1.3783031988873435,0.0
2019-01-03,1432.0,988.0,8002.915395880343,1.3798882681564246,0.0
2019-01-04,1439.0,988.0,6340.696087410134,1.3731758165392633,0.0
2019-01-05,1435.0,986.0,16177.721675553019,1.3742160278745645,0.0
2019-01-06,1410.0,990.0,8872.808452880003,1.4042553191489362,0.0
2019-01-07,1421.0,990.0,4943.871630212993,1.3933849401829697,0.0
2019-01-08,1443.0,989.0,6986.821330191497,1.3707553707553708,0.0
2019-01-09,1442.0,994.0,10306.67830791294,1.3786407766990292,0.0
2019-01-10,1451.0,997.0,6375.3737138066945,1.3742246726395588,0.0
2019-01-11,1408.0,986.0,6562.946782582586,1.4005681818181819,0.0
2019-01-12,1408.0,987.0,9830.581252104634,1.4019886363636365,0.0
2019-01-13,1412.0,983.0,6450.698775960148,1.3923512747875355,0.0
2019-01-14,1376.0,993.0,5357.070131071006,1.443313953488372,0.0
2019-01-15,1424.0,986.0,7324.525211017422,1.3848314606741574,0.0
2019-01-16,1450.0,992.0,12862.546543132095,1.3682758620689655,0.0
2019-01-17,1441.0,985.0,7976.681123702081,1.3671061762664816,0.0
2019-01-18,1414.0,988.0,3782.382069877198,1.396039603960396,0.0
2019-01-19,1423.0,982.0,4833.905789953146,1.3801827125790582,0.0
2019-01-20,1424.0,985.0,7238.835156607936,1.3834269662921348,0.0
2019-01-21,1422.0,981.0,5458.881885061772,1.379746835443038,0.0
2019-01-22,1475.0,995.0,4794.69188767918,1.3491525423728814,0.0
2019-01-23,1454.0,990.0,4011.13799977533,1.361760660247593,0.0
2019-01-24,1437.0,986.0,8695.27872635698,1.372303409881698,0.0
2019-01-25,1425.0,990.0,8950.105978123715,1.3894736842105264,0.0
2019-01-26,1418.0,983.0,4672.679992232523,1.386459802538787,0.0
2019-01-27,1410.0,987.0,10114.98572767907,1.398581560283688,0.0
2019-01-28,1396.0,989.0,10095.548963078436,1.4169054441260744,0.0
2019-01-29,1454.0,993.0,8460.620392693243,1.3658872077028885,0.0
2019-01-30,1478.0,993.0,6150.750805179598,1.3437077131258457,0.0
2019-01-31,1458.0,984.0,7942.791620857321,1.3497942386831276,0.0
2019-02-01,1460.0,993.0,5568.833679696108,1.3602739726027397,0.0
2019-02-02,1391.0,974.0,3815.833105915441,1.400431344356578,0.0
2019-02-03,1410.0,985.0,3094.731896584366,1.3971631205673758,0.0
2019-02-04,1408.0,971.0,3031.3917837909785,1.3778409090909092,0.0
2019-02-05,1416.0,971.0,11720.84382587147,1.3700564971751412,0.0
2019-02-06,1420.0,984.0,4570.751335094883,1.3859154929577464,0.0
2019-02-07,1426.0,985.0,9148.528281232388,1.3814866760168303,0.0016362786348761104
2019-02-08,1411.0,981.0,9617.333139380356,1.3905031892274982,0.0
2019-02-09,1405.0,968.0,3972.79541555299,1.3779359430604983,0.0
2019-02-10,1423.0,979.0,7644.879923502722,1.3759662684469431,0.0
2019-02-11,1405.0,992.0,5317.752824030688,1.412099644128114,0.0
2019-02-12,1413.0,978.0,5048.62798739804,1.384288747346072,0.0
2019-02-13,1437.0,993.0,7045.734227156613,1.3820459290187892,0.0
2019-02-14,1420.0,996.0,10450.593008526113,1.4014084507042253,0.0
2019-02-15,1441.0,988.0,4273.935687596919,1.369882026370576,0.0
2019-02-16,1406.0,986.0,6254.952294145152,1.402560455192034,0.0
2019-02-17,1432.0,989.0,7019.528721989406,1.3798882681564246,0.0
2019-02-18,1482.0,994.0,11441.696454488247,1.3400809716599191,0.0
2019-02-19,1476.0,993.0,5951.680168648446,1.3455284552845528,0.0
2019-02-20,1486.0,988.0,6364.279799225051,1.3297442799461643,0.0
2019-02-21,1457.0,988.0,5406.760713622081,1.3562113932738504,0.0
2019-02-22,1484.0,990.0,7658.2718996378,1.3342318059299192,0.0
2019-02-23,1413.0,980.0,2805.966996859656,1.3871196036801132,0.0
2019-02-24,1452.0,992.0,10318.515466504741,1.3663911845730028,0.0
2019-02-25,1450.0,987.0,7485.504603894214,1.3613793103448275,0.0
2019-02-26,1457.0,967.0,4729.836661641798,1.327385037748799,0.0
2019-02-27,1431.0,982.0,6853.861933883463,1.3724668064290706,0.0
2019-02-28,1351.0,931.0,4141.329047175087,1.378238341968912,0.0
2019-03-01,1448.0,987.0,6745.6682420977195,1.3632596685082874,0.0
2019-03-02,1405.0,977.0,3629.484234312354,1.390747330960854,0.0
2019-03-03,1395.0,979.0,6468.312597529979,1.403584229390681,0.0
2019-03-04,1466.0,990.0,8382.5939612889,1.3506139154160983,0.0
2019-03-05,1427.0,981.0,4852.640133976001,1.3749124036440084,0.0
2019-03-06,1446.0,989.0,3737.188406193811,1.367911479944675,0.0
2019-03-07,1414.0,977.0,6162.036401934769,1.381895332390382,0.0
2019-03-08,1424.0,987.0,7297.758308388043,1.3862359550561798,0.0
2019-03-09,1428.0,986.0,7261.546671789665,1.380952380952381,0.0
2019-03-10,1414.0,980.0,4893.659223925652,1.386138613861386,0.0
2019-03-11,1418.0,980.0,11884.14064534693,1.382228490832158,0.0
2019-03-12,1444.0,991.0,9796.456754506007,1.3725761772853187,0.0
2019-03-13,1430.0,967.0,10367.258716459539,1.3524475524475525,0.0
2019-03-14,1442.0,977.0,6461.204624367254,1.3550624133148406,0.0
2019-03-15,1450.0,989.0,7343.87878223328,1.3641379310344828,0.0
2019-03-16,1436.0,979.0,5924.848259630134,1.3635097493036212,0.0
2019-03-17,1406.0,978.0,4578.009878974369,1.391180654338549,0.0
2019-03-18,1450.0,985.0,10988.53756827292,1.3586206896551725,0.0
2019-03-19,1397.0,981.0,23793.77150039568,1.4044380816034359,0.0
2019-03-20,1485.0,991.0,7358.434365125455,1.3346801346801347,0.0
2019-03-21,1460.0,984.0,8428.93429841508,1.347945205479452,0.0
2019-03-22,1404.0,989.0,6185.573157668322,1.4074074074074074,0.0005460588793922127
2019-03-23,1426.0,986.0,3407.1308897141926,1.3828892005610098,0.0
2019-03-24,1410.0,986.0,3582.7737009534026,1.398581560283688,0.0
2019-03-25,1434.0,988.0,5523.089225530066,1.3779637377963738,0.0
2019-03-26,1433.0,981.0,4627.7776465173465,1.369155617585485,0.0
2019-03-27,1425.0,987.0,9325.44679401639,1.3852631578947368,0.0
2019-03-28,1458.0,994.0,5537.235957067556,1.3635116598079562,0.0
2019-03-29,1499.0,989.0,5234.1731635932065,1.3195463642428285,0.0
2019-03-30,1439.0,985.0,5895.317925187125,1.369006254343294,0.0
2019-03-31,1481.0,994.0,3628.697327002923,1.3423362592842674,0.0
2019-04-01,1457.0,985.0,5344.184643586547,1.3520933424845574,0.0
2019-04-02,1440.0,990.0,8366.788733110308,1.375,0.0
2019-04-03,1459.0,976.0,7122.834573430318,1.3379026730637422,0.0
2019-04-04,1505.0,988.0,9498.00285723558,1.3129568106312293,0.0
2019-04-05,1459.0,983.0,10827.475231223005,1.347498286497601,0.0
2019-04-06,1446.0,988.0,5691.993194113531,1.3665283540802213,0.0
2019-04-07,1414.0,990.0,14022.806794729528,1.4002828854314002,0.0
2019-04-08,1433.0,982.0,12387.59914984084,1.3705512909979065,0.0
2019-04-09,1448.0,988.0,5539.674648913958,1.3646408839779005,0.0
2019-04-10,1443.0,983.0,5015.249449582188,1.3624393624393625,0.0
2019-04-11,1430.0,989.0,6899.685709280176,1.3832167832167832,0.0
2019-04-12,1393.0,984.0,5551.554953576683,1.412778176597272,0.0
2019-04-13,1396.0,977.0,3986.6862313544625,1.3997134670487106,0.0
2019-04-14,1429.0,962.0,4522.782000157904,1.3463960811756472,0.0
2019-04-15,1444.0,974.0,4936.403209065222,1.3490304709141274,0.0
2019-04-16,1482.0,983.0,4180.12327501403,1.3252361673414306,0.0
2019-04-17,1443.0,976.0,10796.195040463237,1.3527373527373527,0.0
2019-04-18,1429.0,977.0,9940.295385069383,1.3673897830650805,0.0
2019-04-19,1425.0,976.0,8279.416889533593,1.3698245614035087,0.0
2019-04-20,1412.0,983.0,5386.954570519895,1.3923512747875355,0.0
2019-04-21,1421.0,990.0,5485.569049661606,1.3919774806474314,0.0
2019-04-22,1449.0,990.0,14218.060157978218,1.3664596273291925,0.0
2019-04-23,1443.0,995.0,4382.738818163065,1.379071379071379,0.0
2019-04-24,1434.0,996.0,16760.601593375748,1.389121338912134,0.0
2019-04-25,1450.0,996.0,3985.892129108338,1.3737931034482758,0.0
2019-04-26,1439.0,989.0,6520.407291887577,1.3745656706045866,0.0
2019-04-27,1426.0,989.0,8169.789484831113,1.3870967741935485,0.0
2019-04-28,1390.0,988.0,5701.352717925465,1.4215827338129496,0.0
2019-04-29,1439.0,993.0,10387.478686399229,1.380125086865879,0.0
2019-04-30,1422.0,987.0,8488.156147332033,1.3881856540084387,0.0
2019-05-01,1400.0,991.0,4534.820826007272,1.4157142857142857,0.0
2019-05-02,1427.0,985.0,6230.581189223798,1.3805185704274703,0.0
2019-05-03,1449.0,989.0,4705.749350686065,1.3636991028295375,0.0
2019-05-04,1394.0,982.0,6532.897119424961,1.4088952654232425,0.0
2019-05-05,1377.0,973.0,4125.474257792754,1.4059549745824256,0.0
2019-05-06,1448.0,988.0,5442.728241619796,1.3646408839779005,0.0
2019-05-07,1450.0,987.0,7948.27650989251,1.3558620689655172,0.0
2019-05-08,1438.0,994.0,9199.454320994773,1.3824756606397774,0.0
2019-05-09,1446.0,994.0,18098.579149460158,1.3748271092669433,0.0
2019-05-10,1423.0,995.0,22598.186752773814,1.398453970484891,0.0
2019-05-11,1433.0,988.0,13574.882084452742,1.3789253314724355,0.0
2019-05-12,1424.0,979.0,5241.267946136786,1.375,0.0
2019-05-13,1472.0,982.0,7905.759803219761,1.3342391304347827,0.0
2019-05-14,1492.0,991.0,12949.067249966505,1.3284182305630028,0.0
2019-05-15,1495.0,995.0,18083.422910308356,1.3311036789297659,0.0
2019-05-16,1495.0,992.0,7716.483838149948,1.3270903010033446,0.0
2019-05-17,1508.0,999.0,11723.787747583725,1.3249336870026525,0.0
2019-05-18,1465.0,987.0,5755.573318142959,1.3474402730375428,0.0
2019-05-19,1465.0,992.0,8424.496257827119,1.3542662116040955,0.0
2019-05-20,1475.0,985.0,9134.09732999129,1.335593220338983,0.0
2019-05-21,1450.0,995.0,4969.036638475274,1.3724137931034484,0.0
2019-05-22,1460.0,991.0,36237.40467253218,1.3575342465753424,0.0
2019-05-23,1460.0,995.0,12974.084137467915,1.3630136986301369,0.0
2019-05-24,1432.0,994.0,8829.778601415124,1.388268156424581,0.0
2019-05-25,1444.0,988.0,3043.34224721384,1.3670360110803323,0.0
2019-05-26,1399.0,980.0,6039.2017723699755,1.401000714796283,0.0
2019-05-27,1441.0,992.0,16406.13025331346,1.3768216516308118,0.0
2019-05-28,1456.0,997.0,4418.417941752827,1.3695054945054945,0.0
2019-05-29,1463.0,996.0,5088.555373659401,1.3615857826384141,0.0
2019-05-30,1484.0,992.0,10157.76131728298,1.3369272237196765,0.0
2019-05-31,1412.0,993.0,8281.923931847603,1.406515580736544,0.0
2019-06-01,1461.0,994.0,2582.861186943702,1.3607118412046544,0.0
2019-06-02,1382.0,996.0,2280.0251869917415,1.4413892908827786,0.0
2019-06-03,1408.0,994.0,4249.174810957129,1.4119318181818181,0.0
2019-06-04,1419.0,997.0,6588.992221532897,1.405214940098661,0.0
2019-06-05,1433.0,998.0,4525.876025888418,1.3928820655966503,0.0
2019-06-06,1477.0,995.0,3066.273198573005,1.3473256601218686,0.0
2019-06-07,1416.0,987.0,6342.646927557065,1.3940677966101696,0.0
2019-06-08,1395.0,995.0,3328.770901310495,1.4265232974910393,0.0
2019-06-09,1399.0,985.0,2579.112694216162,1.4081486776268763,0.0
2019-06-10,1426.0,997.0,5335.119011067771,1.3983169705469847,0.0
2019-06-11,1387.0,991.0,6337.012041375837,1.428983417447729,0.0
2019-06-12,1351.0,996.0,2720.248820821777,1.4744633604737232,0.0
2019-06-13,1482.0,994.0,6141.516843799625,1.3414304993252362,0.0
2019-06-14,1507.0,998.0,5235.31139603952,1.3244857332448574,0.0
2019-06-15,1548.0,993.0,6649.886020952692,1.2829457364341086,0.0
2019-06-16,1470.0,995.0,4410.952432300415,1.3537414965986394,0.0
2019-06-17,1501.0,990.0,6206.596132369431,1.3191205862758162,0.0
2019-06-18,1518.0,993.0,6342.768496586087,1.308300395256917,0.0
2019-06-19,1486.0,996.0,5099.367533861361,1.3405114401076716,0.0
2019-06-20,1457.0,995.0,5746.218734560415,1.3658201784488675,0.0
2019-06-21,1484.0,992.0,5092.194138314018,1.3369272237196765,0.0
2019-06-22,1490.0,996.0,7442.273895799931,1.3369127516778523,0.0
2019-06-23,1432.0,987.0,5536.852454371156,1.3784916201117319,0.0
2019-06-24,1452.0,991.0,9072.953791601696,1.3650137741046833,0.0
2019-06-25,1472.0,987.0,12806.426470137816,1.341032608695652,0.0
2019-06-26,1489.0,1000.0,6102.134189357836,1.3418401611820014,0.0
2019-06-27,1469.0,996.0,13330.387508827505,1.3560245064669842,0.0
2019-06-28,1425.0,988.0,8515.062491942921,1.3852631578947368,0.0
2019-06-29,1459.0,991.0,3998.490799114158,1.3557230980123371,0.0
2019-06-30,1439.0,979.0,9441.756824344582,1.3578874218207089,0.0
2019-07-01,1493.0,991.0,9680.295833126456,1.3275284661754856,0.0
2019-07-02,1418.0,993.0,3203.0332367463043,1.4005641748942173,0.0
2019-07-03,1431.0,992.0,5611.3217240784825,1.3864430468204052,0.0
2019-07-04,1455.0,986.0,8628.236391173468,1.3553264604810997,0.0
2019-07-05,1455.0,993.0,4493.812499727662,1.363573883161512,0.0
2019-07-06,1427.0,984.0,1924.9310237654624,1.3791170287316048,0.0
2019-07-07,1483.0,993.0,7978.247134177294,1.3391773432231961,0.0
2019-07-08,1454.0,986.0,3656.942345004325,1.3562585969738652,0.0
2019-07-09,1476.0,991.0,10408.769198553728,1.3414634146341464,0.0
2019-07-10,1456.0,993.0,15315.62932341302,1.3626373626373627,0.0016025641025641027
2019-07-11,1442.0,970.0,12502.341872376956,1.3411927877947296,0.0
2019-07-12,1503.0,997.0,3868.232733217829,1.3253493013972055,0.0
2019-07-13,1442.0,989.0,3189.907863256235,1.3703190013869626,0.0
2019-07-14,1459.0,986.0,11114.971462097588,1.3502398903358466,0.0
2019-07-15,1431.0,994.0,5007.94412017513,1.3878406708595388,0.0
2019-07-16,1476.0,992.0,4728.169681485486,1.3428184281842819,0.0
2019-07-17,1445.0,983.0,4862.778569321868,1.3577854671280276,0.0
2019-07-18,1467.0,989.0,3633.660918437515,1.3483299250170415,0.0
2019-07-19,1435.0,989.0,5405.406287279449,1.3756097560975609,0.0
2019-07-20,1456.0,987.0,2394.9212556230605,1.3543956043956045,0.0
2019-07-21,1436.0,984.0,6896.841141851979,1.3690807799442897,0.0
2019-07-22,1462.0,988.0,3211.09914532681,1.3515731874145007,0.0
2019-07-23,1483.0,988.0,4201.601429355293,1.3310856372218476,0.0
2019-07-24,1474.0,993.0,7069.817559247225,1.3473541383989145,0.0
2019-07-25,1499.0,991.0,5699.519145959121,1.322214809873249,0.0
2019-07-26,1491.0,992.0,3038.464955019298,1.3306505700871898,0.0
2019-07-27,1513.0,992.0,5175.501392375518,1.3113020489094513,0.0
2019-07-28,1490.0,992.0,2880.4822284901347,1.3315436241610739,0.0
2019-07-29,1510.0,987.0,3862.0094324165507,1.3072847682119206,0.0
2019-07-30,1449.0,988.0,29287.984024001846,1.3636991028295375,0.0
2019-07-31,1520.0,991.0,4487.480052978681,1.3039473684210525,0.0
2019-08-01,1515.0,985.0,5307.033360779305,1.3003300330033003,0.0
2019-08-02,1489.0,990.0,6383.428850024218,1.3297515110812625,0.0
2019-08-03,1519.0,995.0,3258.405606469594,1.3100724160631996,0.0
2019-08-04,1504.0,981.0,2702.471452378122,1.3045212765957446,0.0
2019-08-05,1496.0,996.0,5922.237345061237,1.3315508021390374,0.0
2019-08-06,1521.0,997.0,5667.479332454273,1.3109796186719265,0.0
2019-08-07,1477.0,987.0,4608.981728312638,1.3337846987136086,0.0
2019-08-08,1490.0,997.0,3217.121861304151,1.3369127516778523,0.0
2019-08-09,1468.0,985.0,4055.2027280374996,1.3419618528610355,0.0
2019-08-10,1444.0,971.0,2632.9811791623247,1.3448753462603877,0.0
2019-08-11,1473.0,976.0,2746.427163474454,1.3238289205702647,0.0
2019-08-12,1418.0,985.0,2138.1189011467577,1.3892806770098731,0.0
2019-08-13,1494.0,995.0,7098.075342558161,1.3319946452476572,0.0
2019-08-14,1482.0,995.0,4925.28742094209,1.3427800269905532,0.0
2019-08-15,1485.0,993.0,4558.438810663075,1.3373737373737373,0.0
2019-08-16,1447.0,993.0,5797.84769229523,1.372494816862474,0.0
2019-08-17,1462.0,992.0,4135.916056725422,1.3570451436388509,0.0
2019-08-18,1454.0,989.0,3638.8278229299153,1.360385144429161,0.0
2019-08-19,1498.0,990.0,6218.636494630209,1.321762349799733,0.0
2019-08-20,1493.0,987.0,4919.269753682624,1.3221701272605493,0.0013581900721887326
2019-08-21,1501.0,993.0,4863.601586412903,1.323117921385743,0.0
2019-08-22,1477.0,989.0,5720.776226796883,1.3392010832769126,0.0
2019-08-23,1470.0,989.0,9079.102253828105,1.345578231292517,0.0
2019-08-24,1456.0,980.0,5323.447448546893,1.3461538461538463,0.0
2019-08-25,1441.0,990.0,3391.1982439829285,1.3740458015267176,0.0
2019-08-26,1452.0,994.0,5025.219292941983,1.3691460055096418,0.0
2019-08-27,1505.0,995.0,3317.169144324999,1.3222591362126246,0.0
2019-08-28,1480.0,984.0,5346.254198010793,1.3297297297297297,0.0
2019-08-29,1508.0,986.0,4205.774536651048,1.3076923076923077,0.0
2019-08-30,1477.0,993.0,6089.899380549763,1.3446174678402167,0.0
2019-08-31,1465.0,980.0,4394.474783448506,1.3378839590443685,0.0
2019-09-01,1462.0,981.0,4841.667284771013,1.3419972640218878,0.0
2019-09-02,1441.0,976.0,8781.774954946959,1.3546148507980569,0.0
2019-09-03,1456.0,986.0,14617.792790119374,1.3543956043956045,0.0
2019-09-04,1480.0,986.0,7621.227761759996,1.3324324324324324,0.0
2019-09-05,1432.0,988.0,5113.937922959768,1.3798882681564246,0.0
2019-09-06,1495.0,985.0,3669.8525257803126,1.3163879598662207,0.0
2019-09-07,1468.0,979.0,7259.389408893026,1.332425068119891,0.0
2019-09-08,1490.0,992.0,3875.858257214645,1.3288590604026846,0.0
2019-09-09,1494.0,993.0,6505.5388743677995,1.3293172690763053,0.0
2019-09-10,1518.0,989.0,5359.070572284682,1.303030303030303,0.0
2019-09-11,1493.0,993.0,3945.0361129350877,1.3302076356329537,0.0
2019-09-12,1535.0,993.0,3788.519195475309,1.2938110749185667,0.0
2019-09-13,1472.0,976.0,7715.1970639852325,1.3247282608695652,0.0
2019-09-14,1465.0,983.0,20010.72213989141,1.3419795221843003,0.0
2019-09-15,1495.0,990.0,3319.229793303346,1.3244147157190636,0.0
2019-09-16,1483.0,993.0,10163.787364613592,1.3391773432231961,0.0
2019-09-17,1533.0,992.0,9808.586331424935,1.294194390084801,0.0
2019-09-18,1548.0,990.0,4391.769773863276,1.2790697674418605,0.0
2019-09-19,1514.0,992.0,4512.387367556887,1.310435931307794,0.0
2019-09-20,1498.0,986.0,2580.8541929601242,1.3164218958611482,0.0
2019-09-21,1520.0,989.0,6633.822272702107,1.3013157894736842,0.0
2019-09-22,1529.0,992.0,3343.789152941093,1.2975801177240027,0.0
2019-09-23,1497.0,985.0,10426.522280464218,1.3159652638610555,0.0
2019-09-24,1503.0,997.0,5938.887523967587,1.3266799733865602,0.0
2019-09-25,1505.0,994.0,9361.861028086614,1.3209302325581396,0.0
2019-09-26,1492.0,992.0,3827.215375591885,1.3297587131367292,0.0
2019-09-27,1516.0,995.0,8289.651679589984,1.312664907651715,0.0
2019-09-28,1478.0,984.0,6132.088378409103,1.3315290933694182,0.0
2019-09-29,1487.0,992.0,4590.751744145468,1.3328850033624748,0.0
2019-09-30,1529.0,987.0,6088.868927247514,1.2910398953564421,0.0
2019-10-01,1525.0,993.0,4518.2523996563705,1.300983606557377,0.0
2019-10-02,1474.0,989.0,4624.037504665447,1.3405698778833106,0.0
2019-10-03,1495.0,992.0,7311.23338739445,1.3244147157190636,0.0
2019-10-04,1518.0,994.0,8488.843731098545,1.3096179183135706,0.0
2019-10-05,1477.0,991.0,3330.632392184213,1.3419092755585647,0.0
2019-10-06,1436.0,970.0,4334.412404565168,1.350974930362117,0.0
2019-10-07,1489.0,984.0,9234.256364444125,1.3216924110141035,0.0
2019-10-08,1503.0,993.0,5624.833962567587,1.3213572854291418,0.0
2019-10-09,1553.0,995.0,7397.7920293582265,1.2813908564069543,0.0
2019-10-10,1499.0,988.0,4591.925337189181,1.3182121414276184,0.0
2019-10-11,1521.0,986.0,5731.31982863452,1.2965154503616043,0.0
2019-10-12,1495.0,987.0,2498.004062079108,1.3204013377926422,0.0
2019-10-13,1477.0,985.0,4074.9605017732856,1.3337846987136086,0.0
2019-10-14,1546.0,989.0,8148.601649074236,1.279430789133247,0.0
2019-10-15,1527.0,989.0,3392.7986309021107,1.295350360183366,0.0
2019-10-16,1519.0,994.0,3677.9436902008515,1.3087557603686637,0.0
2019-10-17,1513.0,989.0,4134.394480221465,1.3073364177131528,0.0
2019-10-18,1497.0,994.0,3952.679891256693,1.327989311957248,0.0
2019-10-19,1480.0,992.0,2034.026343930707,1.3405405405405406,0.0
2019-10-20,1485.0,971.0,9888.727768864821,1.3063973063973064,0.0
2019-10-21,1500.0,992.0,5292.566705386726,1.3226666666666667,0.0
2019-10-22,1532.0,997.0,3172.5058021265586,1.3015665796344646,0.0
2019-10-23,1536.0,990.0,7160.379597144416,1.2890625,0.0
2019-10-24,1532.0,990.0,22663.833522647703,1.2924281984334203,0.0
2019-10-25,1520.0,991.0,26318.535737038026,1.3039473684210525,0.0
2019-10-26,1519.0,987.0,6630.535490451972,1.2995391705069124,0.0
2019-10-27,1520.0,992.0,3191.606314354764,1.305263157894737,0.0
2019-10-28,1548.0,991.0,19831.080704878754,1.2790697674418605,0.0
2019-10-29,1534.0,992.0,4564.040106213653,1.2933507170795306,0.0
2019-10-30,1516.0,987.0,6154.524602910176,1.3007915567282322,0.0
2019-10-31,1566.0,988.0,8110.2164425782175,1.260536398467433,0.0
2019-11-01,1499.0,989.0,2437.481724665852,1.3182121414276184,0.0
2019-11-02,1476.0,987.0,16767.32023479226,1.3373983739837398,0.0
2019-11-03,1488.0,983.0,2256.264073434277,1.3198924731182795,0.0
2019-11-04,1505.0,991.0,3371.098903894317,1.3169435215946843,0.0
2019-11-05,1451.0,972.0,18627.83373695004,1.339765678842178,0.0
2019-11-06,1498.0,979.0,2255.8230553973103,1.3070761014686247,0.0
2019-11-07,1317.0,856.0,2135.145689665026,1.2999240698557328,0.0
2019-11-08,1516.0,977.0,5871.516905888691,1.2889182058047493,0.0
2019-11-09,1492.0,973.0,2491.8292692176265,1.3002680965147453,0.0
2019-11-10,1476.0,981.0,2934.0026442969606,1.3265582655826558,0.0
2019-11-11,1489.0,987.0,3425.447253288702,1.325721961047683,0.0
2019-11-12,1491.0,976.0,7066.048856306521,1.3091884641180416,0.0
2019-11-13,1488.0,964.0,2318.1830576557777,1.2956989247311828,0.0
2019-11-14,1551.0,993.0,2659.893044896433,1.2804642166344293,0.0
2019-11-15,1523.0,994.0,4010.4718575009188,1.3053184504267892,0.0
2019-11-16,1521.0,991.0,4445.500782574652,1.3030900723208416,0.0
2019-11-17,1484.0,980.0,1382.7201584166082,1.320754716981132,0.0
2019-11-18,1519.0,984.0,12404.327909636344,1.2955892034233047,0.0
2019-11-19,1492.0,983.0,8147.251500884959,1.3176943699731904,0.0
2019-11-20,1478.0,992.0,4199.922273453787,1.341001353179973,0.0
2019-11-21,1487.0,993.0,5395.502505648097,1.335574983187626,0.0
2019-11-22,1446.0,984.0,9681.091786472598,1.3609958506224067,0.0
2019-11-23,1474.0,976.0,3853.0891787619094,1.322930800542741,0.0
2019-11-24,1437.0,952.0,3490.722223508184,1.324982602644398,0.0
2019-11-25,1500.0,984.0,7786.434301931383,1.312,0.0
2019-11-26,1540.0,985.0,2699.940919258344,1.2792207792207793,0.0
2019-11-27,1523.0,983.0,5673.385346065866,1.2908732764281023,0.0
2019-11-28,1559.0,985.0,3434.975022909131,1.2636305323925594,0.0
2019-11-29,1487.0,983.0,3067.494411034433,1.3221250840618695,0.0
2019-11-30,1505.0,986.0,3597.6022927093327,1.3102990033222592,0.0
2019-12-01,1461.0,979.0,1912.912149655645,1.3401779603011637,0.0
2019-12-02,1450.0,983.0,3765.8178490297514,1.3558620689655172,0.0
2019-12-03,1525.0,994.0,4340.515233013351,1.3036065573770492,0.0
2019-12-04,1544.0,991.0,8702.13183788945,1.2836787564766838,0.0019430051813471502
2019-12-05,1484.0,989.0,3608.1126166712615,1.3328840970350404,0.0
2019-12-06,1542.0,994.0,11637.235078537575,1.2892347600518808,0.0
2019-12-07,1510.0,985.0,8997.593502345264,1.304635761589404,0.0
2019-12-08,1538.0,975.0,3320.611231124442,1.2678803641092327,0.0
2019-12-09,1474.0,977.0,2657.795932850703,1.3256445047489824,0.0
2019-12-10,1535.0,992.0,6024.543539737934,1.2925081433224757,0.0
2019-12-11,1495.0,986.0,2190.2901917918944,1.3190635451505017,0.0
2019-12-12,1500.0,984.0,2572.1709477668796,1.312,0.0
2019-12-13,1514.0,998.0,12645.060909184693,1.3183619550858652,0.0
2019-12-14,1493.0,977.0,1861.5616823336236,1.3087742799732083,0.0
2019-12-15,1479.0,990.0,3279.363023301975,1.3387423935091278,0.0
2019-12-16,1527.0,984.0,5837.264583336479,1.2888015717092338,0.0
2019-12-17,1531.0,989.0,13296.197937622868,1.2919660352710647,0.0
2019-12-18,1537.0,998.0,10702.01261270426,1.298633702016916,0.0
2019-12-19,1565.0,989.0,24888.64333901013,1.2638977635782747,0.0
2019-12-20,1542.0,993.0,2739.406190544659,1.2879377431906616,0.0
2019-12-21,1517.0,992.0,2878.7848281406614,1.3052076466710614,0.0
2019-12-22,1509.0,974.0,11401.327576044554,1.2909211398277005,0.0
2019-12-23,1551.0,992.0,8449.814973910607,1.2791747259832367,0.0
2019-12-24,1509.0,991.0,15128.378274844908,1.3134526176275678,0.0
2019-12-25,1492.0,986.0,5287.655367580883,1.32171581769437,0.0
2019-12-26,1519.0,988.0,4327.701075122922,1.3008558262014482,0.0
2019-12-27,1496.0,981.0,8036.42898358995,1.3114973262032086,0.0
2019-12-28,1457.0,982.0,3895.8769061460202,1.3479752916952643,0.0
2019-12-29,1524.0,993.0,4001.826512119878,1.3031496062992125,0.0
2019-12-30,1544.0,995.0,14228.929239104149,1.288860103626943,0.0
2019-12-31,1528.0,983.0,72953.66856479691,1.2840314136125655,0.0
