timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2021-07-12,33155.84765625,-0.0321809263478307,1291.0,992.0,862.4015156640601,1.5367931835786213,0.0
2021-07-13,32702.025390625,-0.0137820864258007,1255.0,968.0,2307.1770623087073,1.5426294820717132,0.0
2021-07-14,32822.34765625,0.003672599836431,1289.0,994.0,2169.2710772954774,1.542280837858805,0.0
2021-07-15,31780.73046875,-0.0322494683568432,1288.0,990.0,3062.401282590941,1.5372670807453417,0.0
2021-07-16,31421.5390625,-0.0113665308584867,1313.0,996.0,1517.2789996990032,1.517136329017517,0.0
2021-07-17,31533.068359375,0.0035431692173464,1318.0,993.0,2356.495496975275,1.5068285280728375,0.0
2021-07-18,31796.810546875,0.0083292031131758,1294.0,986.0,816.1073485446349,1.5239567233384854,0.0
2021-07-19,30817.83203125,-0.0312725029887115,1281.0,993.0,675.4442459899949,1.550351288056206,0.0
2021-07-20,29807.34765625,-0.0333385557342111,1302.0,988.0,4836.438986411156,1.5176651305683564,0.0
2021-07-21,32110.693359375,0.0744341723569324,1322.0,996.0,4065.947252361005,1.5068078668683813,0.0
2021-07-22,32313.10546875,0.0062837888821682,1306.0,998.0,3981.1233659659865,1.5283307810107198,0.0
2021-07-23,33581.55078125,0.0385039422719053,1320.0,999.0,1073.3657253021083,1.5136363636363637,0.0
2021-07-24,34292.4453125,0.0209482443566706,1301.0,988.0,1141.9494938764922,1.5188316679477325,0.0
2021-07-25,35350.1875,0.0303786197976574,1304.0,994.0,2484.1145937593083,1.5245398773006136,0.0
2021-07-26,37337.53515625,0.0546954286916125,1316.0,995.0,656.9302810606664,1.512158054711246,0.0
2021-07-27,39406.94140625,0.0539428534880368,1350.0,993.0,4728.509176251342,1.471111111111111,0.0
2021-07-28,39995.90625,0.0148351265164539,1292.0,997.0,2430.5721859791092,1.543343653250774,0.0
2021-07-29,40008.421875,0.0003128737005972,1295.0,999.0,4919.506486806402,1.542857142857143,0.0
2021-07-30,42235.546875,0.0541722306526182,1319.0,993.0,898.6038291114343,1.5056861258529188,0.0
2021-07-31,41626.1953125,-0.0145325453751503,1334.0,991.0,4041.3102443260577,1.4857571214392804,0.0
2021-08-01,39974.89453125,-0.0404780437557139,1306.0,993.0,848.3040111799792,1.5206738131699846,0.0
2021-08-02,39201.9453125,-0.0195252494648094,1335.0,997.0,2441.907887294294,1.493632958801498,0.0
2021-08-03,38152.98046875,-0.0271224912051319,1321.0,998.0,3702.291908779958,1.5109765329295988,0.0
2021-08-04,39747.50390625,0.0409431646384774,1315.0,990.0,1331.5399116375434,1.505703422053232,0.0
2021-08-05,40869.5546875,0.0278383573712464,1360.0,996.0,2357.7517657729095,1.464705882352941,0.0
2021-08-06,42816.5,0.0465381406264153,1319.0,992.0,2744.492461621673,1.504169825625474,0.0
2021-08-07,44555.80078125,0.039818811458776,1361.0,995.0,1308.022046479763,1.4621601763409258,0.0
2021-08-08,43798.1171875,-0.0171515239020898,1327.0,995.0,3261.3154288936375,1.4996232102486813,0.0
2021-08-09,46365.40234375,0.056962712090069,1372.0,998.0,1793.4247788912237,1.4548104956268222,0.0
2021-08-10,45585.03125,-0.016974141392609,1338.0,996.0,1841.6971271662496,1.4887892376681615,0.0
2021-08-11,45593.63671875,0.0001887605723425,1341.0,987.0,3605.93666038176,1.4720357941834452,0.0
2021-08-12,44428.2890625,-0.0258917535442009,1335.0,989.0,1580.435435314649,1.4816479400749063,0.0
2021-08-13,47793.3203125,0.0730094797189178,1378.0,997.0,2448.4127447527935,1.4470246734397678,0.0
2021-08-14,47096.9453125,-0.0146777437579732,1345.0,994.0,1678.5299039024794,1.478066914498141,0.0
2021-08-15,47047.00390625,-0.0010609584864251,1330.0,994.0,2891.3158480379016,1.4947368421052631,0.0
2021-08-16,46004.484375,-0.0224083069211662,1345.0,1000.0,1483.334999003721,1.486988847583643,0.0
2021-08-17,44695.359375,-0.0288691990345864,1359.0,997.0,1801.5798904559688,1.4672553348050037,0.0
2021-08-18,44801.1875,0.0023649666500116,1350.0,999.0,3605.15818843733,1.48,0.0
2021-08-19,46717.578125,0.0418858533323494,1336.0,998.0,2895.67596184875,1.4940119760479045,0.0
2021-08-20,49339.17578125,0.0545979069838526,1372.0,990.0,3587.53394617507,1.4431486880466473,0.0
2021-08-21,48905.4921875,-0.0088287012354673,1356.0,990.0,1485.0399340366555,1.4601769911504423,0.0
2021-08-22,49321.65234375,0.008473475397265,1346.0,1000.0,1058.7914224298706,1.485884101040119,0.0
2021-08-23,49546.1484375,0.0045413466832808,1303.0,991.0,1221.5032588952936,1.521105141980046,0.0
2021-08-24,47706.1171875,-0.0378448943309503,1355.0,995.0,3912.532237723648,1.4686346863468636,0.0
2021-08-25,48960.7890625,0.0259601219504297,1316.0,990.0,1778.4958154119931,1.5045592705167172,0.0
2021-08-26,46942.21875,-0.0421022974523754,1329.0,996.0,5973.45652018154,1.4973664409330325,0.0
2021-08-27,49058.66796875,0.0440994303022677,1338.0,995.0,2489.378163989937,1.4872944693572496,0.0
2021-08-28,48902.40234375,-0.0031903644385735,1348.0,997.0,902.472903634218,1.4792284866468843,0.0
2021-08-29,48829.83203125,-0.0014850847584071,1356.0,999.0,1611.8698434358475,1.4734513274336285,0.0
2021-08-30,47054.984375,-0.0370246399472762,1352.0,997.0,2249.7246649485023,1.4748520710059172,0.0
2021-08-31,47166.6875,0.0023710718587306,1356.0,999.0,1309.1711678943534,1.4734513274336285,0.0
2021-09-01,48847.02734375,0.0350056537880174,1383.0,998.0,1923.8751701352955,1.443239334779465,0.0
2021-09-02,49327.72265625,0.0097927247881717,1338.0,1000.0,1669.969134624897,1.4947683109118086,0.0
2021-09-03,50025.375,0.0140441280061871,1370.0,999.0,2128.412823211733,1.4583941605839417,0.0
2021-09-04,49944.625,-0.0016154849967335,1354.0,993.0,2115.21169573182,1.466765140324963,0.0
2021-09-05,51753.41015625,0.035575435016673,1347.0,999.0,2030.7059440598089,1.483296213808463,0.0
2021-09-06,52633.53515625,0.0168631403802219,1331.0,994.0,1108.6417319280686,1.493613824192337,0.0
2021-09-07,46811.12890625,-0.1172324952972996,1339.0,996.0,7850.530040164462,1.4876773711725169,0.0
2021-09-08,46091.390625,-0.0154947935729907,1356.0,998.0,3181.2598431996785,1.471976401179941,0.0
2021-09-09,46391.421875,0.0064883905339527,1365.0,995.0,3881.3764503532047,1.4578754578754578,0.0
2021-09-10,44883.91015625,-0.0330351866444651,1362.0,996.0,1785.4182349818766,1.4625550660792952,0.0
2021-09-11,45201.45703125,0.007049939410356,1316.0,990.0,2944.8942848237,1.5045592705167172,0.0
2021-09-12,46063.26953125,0.0188865545282386,1328.0,997.0,1317.350627000074,1.5015060240963856,0.0
2021-09-13,44963.07421875,-0.0241742960521182,1365.0,996.0,1226.7919266624626,1.4593406593406593,0.0
2021-09-14,47092.4921875,0.0462720067779098,1331.0,997.0,1797.0361861014007,1.498121712997746,0.0
2021-09-15,48176.34765625,0.0227546013145083,1356.0,997.0,2436.4242306722563,1.4705014749262535,0.0
2021-09-16,47783.359375,-0.008190739435939,1380.0,999.0,1702.9406276024956,1.4478260869565218,0.0
2021-09-17,47267.51953125,-0.0108540797092775,1379.0,995.0,2880.849092797396,1.4430746918056565,0.0
2021-09-18,48278.36328125,0.0211601261540241,1356.0,996.0,1899.7025777825097,1.4690265486725664,0.0
2021-09-19,47260.21875,-0.0213145947025648,1349.0,1000.0,610.8811598026285,1.4825796886582654,0.0
2021-09-20,42843.80078125,-0.0981079383699565,1336.0,996.0,1636.424173893822,1.4910179640718564,0.0
2021-09-21,40693.67578125,-0.0514882678633252,1344.0,996.0,1927.6961615137009,1.4821428571428572,0.0
2021-09-22,43574.5078125,0.0683996019967825,1363.0,998.0,2917.633205464539,1.4644167278063096,0.0
2021-09-23,44895.09765625,0.0298563090232235,1326.0,999.0,3098.298196965694,1.506787330316742,0.0
2021-09-24,42839.75,-0.046862195289874,1331.0,997.0,955.2179140448216,1.498121712997746,0.0
2021-09-25,42716.59375,-0.0028789527384098,1350.0,998.0,3659.2227856645777,1.4785185185185186,0.0
2021-09-26,43208.5390625,0.0114506820444972,1332.0,998.0,1233.5961856636718,1.4984984984984986,0.0
2021-09-27,42235.73046875,-0.02277158282957,1362.0,996.0,1514.7177183506878,1.4625550660792952,0.0
2021-09-28,41034.54296875,-0.028852332947741,1337.0,996.0,2542.8882827208085,1.4899027673896783,0.0
2021-09-29,41564.36328125,0.0128289248145723,1359.0,1000.0,1934.863091835204,1.471670345842531,0.0
2021-09-30,43790.89453125,0.0521827601181641,1361.0,997.0,3993.1836665843375,1.4650991917707568,0.0
2021-10-01,48116.94140625,0.094208418931279,1339.0,996.0,2155.079053823757,1.4876773711725169,0.0
2021-10-02,47711.48828125,-0.0084621139211407,1354.0,994.0,1766.503223876082,1.4682422451994093,0.0
2021-10-03,48199.953125,0.0101858351791364,1351.0,995.0,1684.9680084774454,1.4729829755736492,0.0
