timestamp,realized_var,garch_var,garchx_var,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,residual,anomaly_flag,anomaly
2024-06-19,0.0004204866805239,0.0004453582428618,0.0004809586854687,64960.296875,-0.0027739875153258,1517.0,969.0,493.59885903101934,1.2775214238628874,0.0,-6.0472004944799995e-05,1,0
2024-06-20,7.695006735183407e-06,0.0004607130267788,0.0010407102021946,64828.65625,-0.0020285342777128,1495.0,971.0,4097.83344785238,1.2989966555183947,0.0,-0.0010330151954594166,1,0
2024-06-21,4.114951315855791e-06,0.0004356455718989,0.0006927899240058,64096.19921875,-0.0113626640759907,1523.0,973.0,578.3941174499181,1.27774130006566,0.0,-0.0006886749726899442,1,0
2024-06-22,0.0001291101349038,0.0004121803389215,0.0010126029356214,64252.578125,0.0024367818200783,1467.0,980.0,4340.071150756024,1.3360599863667348,0.0,-0.0008834928007176,1,0
2024-06-23,5.937905638664112e-06,0.0004029037349874,0.0007492777489473,63180.796875,-0.0168214413620013,1442.0,983.0,346.3426307271276,1.3633841886269071,0.0,-0.0007433398433086359,1,0
2024-06-24,0.0002829608894952,0.0003821550542453,0.001109149079561,60277.4140625,-0.0470429339934117,1508.0,976.0,1321.714442295876,1.2944297082228118,0.0,-0.0008261881900658,1,0
2024-06-25,0.0022130376387084,0.0003903634747291,0.000712991215214,61804.640625,0.0250209785898576,1493.0,961.0,1479.2218027861416,1.2873409243134628,0.0,0.0015000464234944002,1,0
2024-06-26,0.0006260493695941,0.000573961095611,0.0008890710962296,60811.27734375,-0.0162031982640602,1495.0,973.0,813.7502079055721,1.3016722408026755,0.0,-0.00026302172663550004,1,0
2024-06-27,0.0002625436339844,0.0005969599264735,0.0007432023540069,61604.80078125,0.0129645478634579,1472.0,980.0,1025.4970100481503,1.3315217391304348,0.0,-0.0004806587200225,1,0
2024-06-28,0.0001680795013038,0.0005840488174448,0.000771637699127,60320.13671875,-0.0210738120086126,1465.0,976.0,3273.054679256802,1.3324232081911265,0.0,-0.0006035581978232,1,0
2024-06-29,0.0004441055525743,0.000563365452148,0.0008584224016567,60887.37890625,0.0093599200646927,1515.0,978.0,3304.069284606488,1.2910891089108911,0.0,-0.00041431684908240006,1,0
2024-06-30,8.7608103617437e-05,0.0005704853800749,0.0010051767637074,62678.29296875,0.0289892727317244,1430.0,977.0,16579.94186262687,1.3664335664335665,0.0,-0.0009175686600899631,1,0
2024-07-01,0.0008403779335142,0.0005433646378597,0.0010857011873182,62851.98046875,0.0027672625269055,1455.0,963.0,3785.4151288936064,1.3237113402061855,0.0,-0.00024532325380399993,1,0
2024-07-02,7.657741892815414e-06,0.0005889430908764,0.0013472260384997,62029.015625,-0.0131801760562915,1476.0,970.0,750.1502789710028,1.3143631436314362,0.0,-0.0013395682966068844,1,0
2024-07-03,0.0001737170408748,0.0005525485030843,0.0008631090666138,60173.921875,-0.0303632025066171,1497.0,964.0,627.2557002381066,1.2879091516366066,0.0,-0.000689392025739,1,0
