timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,volatility,volatility_7d,volatility_30d,vol_regime,volume_ma_7,volume_momentum,degree_density,network_activity,cluster
2019-05-12,6972.37158203125,-0.0327880901222137,1433.0,988.0,13574.882084452742,1.3789253314724357,0.0,0.001075058853862408,0.002700675848938283,0.0009332864570315587,1.151906626055386,11569.65447385522,1.173317847575213,0.0,18718.748778003224,0
2019-05-14,7994.416015625,0.0227092076256791,1472.0,982.0,7905.759803219761,1.3342391304347827,0.0,0.0005157081109862018,0.004594066384579475,0.00137780674072946,0.37429640583204543,12080.91522384722,0.6544007351044169,0.0,10548.174085274193,0
2019-05-15,8205.16796875,0.0260208959248799,1492.0,991.0,12949.067249966503,1.3284182305630028,0.0,0.0006770870247334314,0.004594963433074314,0.0013874902454263037,0.4879940792127138,12795.313901000645,1.0120163796023662,0.0,17201.77700364183,0
2019-05-16,7884.9091796875,-0.0398134936070437,1495.0,995.0,18083.42291030836,1.331103678929766,0.0,0.0015851142731981094,0.004678746668270269,0.0014046769546679219,1.1284546727491835,14064.452270902588,1.2857537970192034,0.0,24070.910763554275,0
2019-05-17,7343.8955078125,-0.071081277258818,1495.0,992.0,7716.483838149948,1.3270903010033446,0.0,0.005052547976744956,0.005249134123705834,0.0015727700287510942,3.2125154246212873,12581.29579785827,0.6133298161119091,0.0,10240.470859457857,1
2019-05-18,7271.2080078125,-0.009946983850618,1508.0,999.0,11723.787747583723,1.3249336870026525,0.0,9.894248772445528e-05,0.003145485944717094,0.00157348381593668,0.06288116008715079,11027.810225688258,1.0631111261122586,0.0,15533.241326042624,0
2019-05-19,8197.689453125,0.119929899427996,1465.0,987.0,5755.573318142959,1.3474402730375428,0.0,0.014383180776809237,0.005046646219423785,0.0020528882428097217,7.006314555693224,9910.76611621543,0.5807394958827671,0.0,7755.291283286144,1
2019-05-20,7978.30908203125,-0.0271258460286958,1465.0,992.0,8424.496257827119,1.3542662116040955,0.0,0.0007358115227725118,0.0032926274532812726,0.002076048323035798,0.3544288996590105,10365.51301788548,0.8127428177737873,0.0,11409.010631760411,0
2019-05-21,7963.32763671875,-0.0018795372127939,1475.0,985.0,9134.09732999129,1.335593220338983,0.0,3.5326601342770625e-06,0.003219459531730998,0.002075525159902515,0.0017020560398520956,10540.989807424268,0.8665312742791885,0.0,12199.438467852773,0
2019-05-22,7680.06640625,-0.0362187635444826,1450.0,995.0,4969.036638475274,1.3724137931034484,0.0,0.0013117988326911418,0.003310132647153528,0.002110891875244237,0.6214429303913837,9400.985434354094,0.5285655076452821,0.0,6819.574421079859,0
2019-05-23,7881.8466796875,0.0259340328588812,1460.0,991.0,36237.40467253218,1.3575342465753424,0.0,0.0006725740603255298,0.0031797697596003018,0.002100156837974073,0.3202494443102315,11994.41140038607,3.0211907414953094,0.0,49193.517849971766,0
2019-05-24,7987.37158203125,0.0132995155792166,1460.0,995.0,12974.084137467917,1.3630136986301369,0.0,0.00017687711464182504,0.002483245350728426,0.002093404577027941,0.08449256134375224,12745.497157431495,1.017934724492339,0.0,17683.854406548733,0
2019-05-25,8052.5439453125,0.0081263173510954,1432.0,994.0,8829.778601415124,1.388268156424581,0.0,6.603703369071416e-05,0.0024785445715807494,0.002019887065457162,0.03269342866739333,12332.067279407407,0.7160014944257928,0.0,12258.10046062379,0
2019-05-26,8673.2158203125,0.0742515759933581,1444.0,988.0,3043.34224721384,1.3670360110803323,0.0,0.005513296537497434,0.001211418251679063,0.002197922467414881,2.5084126575137926,11944.605697846104,0.25478800424216824,0.0,4160.358445983463,1
2019-05-27,8805.7783203125,0.0151684977551269,1399.0,980.0,6039.201772369976,1.401000714796283,0.0,0.0002300833241472898,0.0011391713661611739,0.0022054453860327855,0.10432510621411029,11603.849342780799,0.5204481369906097,0.0,8460.925999889316,0
2019-05-28,8719.9619140625,-0.0097932630490458,1441.0,992.0,16406.13025331346,1.3768216516308118,0.0,9.590800114780585e-05,0.0011523678434488208,0.0022083024936018158,0.04343064477157596,12642.71118896968,1.2976750008832938,0.0,22588.315352237267,0
2019-05-29,8659.4873046875,-0.0069593521281454,1456.0,997.0,4418.417941752827,1.3695054945054943,0.0,4.8432582043521907e-05,0.0009718869504991609,0.00220820075871604,0.021933051989205487,12564.051375152188,0.3516714322333234,0.0,6051.0476482521535,0
